User @,Comment Text,Time,Likes,Url
90zteen,😂 Whatever u say man,31-10-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
clash_king255,you’re tripping 💀 mad biased,15-7-2023,10,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
rjbarrozo022705,you're just biased sony looks definitely better,23-10-2023,3,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
justt.luke,now apple brings out headphones with the same design and suddenly they are pretty ash,27-1-2024,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
x.x_animus,"sony looks generic, air max looks hideous",29-12-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
_christoforo_,but the smart choice is the airpods since Apple invented music,28-4-2023,17,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
ldrethegiant,Soulja boy actually invented music,28-4-2023,62,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
_christoforo_,and Video Games!?!?!? 😲 whoa he can do it all...,28-4-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
ldrethegiant,Also the AirPods Max are only like $80 more now just don’t get em from the Apple Store,28-4-2023,302,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
djkento,The Sonys are constantly on sale tho,29-4-2023,24,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
m3nt3sbrillantes,I spent 635€ for Airpods Max in Spain. Are u buying directly from the Chinese factory?,6-5-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
pandroo,It’s an American product so we don’t have to pay much import taxes or extra fees other countries add,19-5-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
hjoannap,I want some but I don’t know which one to get!,25-5-2023,62,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
muichiros_stinkytoes,Sony fs they look better and honestly probably is better,12-6-2023,5,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
anyaegbunammaxxie,hn,19-6-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
tb07077,Probably? And look? Nah they aint,8-8-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
muichiros_stinkytoes,Its called opinions bud,8-8-2023,3,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
dyh5tkyjkcxc,היי יש לי את ה xm5 איכות ביטול הרעשים שלהם מטורפת והם מחזיקים 30 שעות עם ביטול רעשים וכל זה במחיר יותר זול מה airpods max ואיכות הסאונד שלהם יותר טובה,4-7-2023,2,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
joppyasauras,I really want the appple maxs. I’m gonna save up for them!,9-5-2023,12,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
akeemhen1,Have you gotten them yet?,10-12-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
brushedbrush261,Real,9-6-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
eggyboi101,W song,23-12-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
ilovemykingv,what song is it 💔💔,5-1-2024,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
eggyboi101,got it good by kaytranada,5-1-2024,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
spiderman9870,beats better,8-6-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
jamalioe,Beats are a ripoff lmaooo,9-6-2023,15,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
maghrbiaaaaaa,And so uncomfortable,18-6-2023,4,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
sickobeanz,Beats are not better lmao,17-7-2023,2,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
monke4253663,"I like airpods max sound more but xm5s are way more comfortable, weight difference is serious",3-5-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
vainfps,air pod max > ppl just be hating on em for no reason,3-5-2023,1708,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
stylegamer3,"ppl hate them cause they cost a lot but don't have ldac that has a 960kbps bitrate, while aac has just 320kbps. In terms of sound quality sony better",8-5-2023,161,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
vainfps,"bro stats don’t mean shi, the air pods still SOUND better regardless of any tech specs you throw out and i have both.",9-5-2023,22,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
blankusername77,it’s preference like the dude said,27-6-2023,98,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
imjust.aj,“Stats don’t mean shit” that’s the only thing that matters besides the look of them lmao. Why else would you buy them if they sound ass,17-9-2023,68,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
vainfps,if stats meant everything nobody would be buying iphones lol,17-9-2023,3,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
moneyloverr6000,they buy them becuase of the status 💀,27-9-2023,42,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
enerbeam_01,"sure I get it but for the price apple sells them they should cook, clean and wash for me. you do know not everyone has that kind of moolah to spend",19-10-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
user12859384636,Dunbest shit I’ve heard,10-12-2023,9,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
iiluvvnina,they legitimately don’t sound better tho bro many reviews and people who actually prefer apple agree the sony sound much better,14-12-2023,3,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
brineborrell,"this quite literally proved the point everyone agrees on, the airpod maxes aren’t good they’re just a status symbol and overpriced",14-12-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
certifiedgodofwarglazer,This is a prime example of an Apple glazer,7-1-2024,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
kentrell.bruh,no you dont hace both😹,10-3-2024,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
orazalfire,not hating on them but the Sony ones are definitely better,22-6-2023,21,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
vainfps,no,22-6-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
orazalfire,yes,22-6-2023,5,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
coy.frasure,yes bot,9-12-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
fckndirtgrub,Ok 💀,20-12-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
poppie_bin,"I have them, they arnt loud and the bass is terrible",7-2-2024,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
jonasa2344,Such a one sided review 😭,2-2-2024,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
farzonkam,lot for $550+tax,11-12-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
kale_krasowski_,They are also very heavy,5-11-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
s0fritas,I just bought some🥰,16-7-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
assaulttyy,I like xm5 more,8-7-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
lebron_lebron2,"Blud said no reason first of all try other head some of them even looks better and sound better, and ofc 500 bunks and bros says idk y ppl hate on dem",12-9-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
marvel9485,maybe they don’t have the problem with money😗 jk,13-9-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
mynameisaes,They're just overpriced,5-6-2023,3,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
exoticaly1,overpriced ahh headphones 😭,25-7-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
fda279,Cuz they can’t afford it,25-12-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
sokmoxfupv8,Bro coping😭,22-12-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
farzonkam,i got them couple days ago and let me tell u why i hate them. HURTS MY HEAD. sound quality is meh. the music literally leaks out. i just expected a,11-12-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
leo.jz30,their not that loud 😭,10-12-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
el_cmayyy,Psalm 23:4,9-12-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
aether_90,Reasons to buy the Apple AirPods is if your in the Apple ecosystem,26-7-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
usernamenous,it’s overpriced,25-7-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
finaiduet,nuh uh,6-5-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
jayfortherecord,What about for making beats,30-4-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
ldrethegiant,Def not for making beats,1-5-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
ryebreadmusic,You’re better off trying to go for Sennheisers or headphones that are built for audio production. The ones in the video are better for casual use,1-5-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
devilwearsprada124,xm5s are up to 300 dollars cheaper so yea it’s okay if they feel slightly cheaper😭😭😭,19-5-2023,4,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
shl0000p,Where are you getting these numbers from they are 100 doñlars cheaper,28-9-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
devilwearsprada124,i made it up,28-9-2023,2,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
kenchelefountain,What’s the songs you had playing?,10-6-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
maghrbiaaaaaa,Got it good - Kaytranada,18-6-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
keraza__,I think they wanted to have the headphones lightweight that's y it feels cheap,28-4-2023,2,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
ldrethegiant,That’s valid they are comfy,28-4-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
samehere73,Which ones are louder?,1-5-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
ldrethegiant,They’re the same but if your in a noisy space the AirPods noise cancellation is better & the music is louder because of it,1-5-2023,7,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
ashleyivene85,no that is not true the Sonys noice cancelling is better and noice cancelling doesn't even have anything to do with volume LMAO and the Sonys have BAS,25-5-2023,2,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
t2g0d,What’s BAS? Because l have been Look for some headphones and l can’t decide between both of them,8-7-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
ashleyivene85,I meant bass,9-7-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
t.a.dinh,its not better,10-7-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
clash_king255,Watch any review on YouTube that isn’t biased the m5’s are better and cheaper,15-7-2023,2,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
vladik_l0l0,They are made of plastic so it will be lighter,27-7-2023,206,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
tb07077,But it’s prolly goikg to break more easier,8-8-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
h1j2r3,na the plastic they used is durable,9-9-2023,18,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
tb07077,U can kinda tell they aren’t,9-9-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
roguewhisker17,do you throw your headphones to the ground daily,5-10-2023,11,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
tb07077,Nah but when it does I rather it not break over falling onto the ground one time,5-10-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
roguewhisker17,"i have the xm5s and i accidentally dropped them twice and not a scratch, airpods maxes do scratch though",5-10-2023,9,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
tb07077,Yea but just get like silicon cover for the maxes they only go for around 13 and also if ur already spending alot then why not get insurance with it,5-10-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
tan67540,I have the XM 2 and I’ve been using them for 4 years 💀 only thing that wears down are the cups,14-12-2023,1,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
tb07077,Dam bro the audio quality is probably ass,16-12-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
tan67540,No it ain’t 💀 u just mad they’re better for cheaper 😭 for them for $200 for 4 years,16-12-2023,2,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
ryso337,I have the m5 almost a year and it hasn’t break,21-12-2023,2,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
ryso337,The plastic is quite durable,21-12-2023,2,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
jonathonedwardpouchxvii,They. Are. Both. Excellent. Except the Dt770’s is better. 😳,28-4-2023,104,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
tulindahiya,"wired studio open back headphones, compared to wireless anc headphones. nice",20-8-2023,2,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
natnek3,Dt770 is closed back,2-3-2024,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
jackson_dill,Yeah and Hifiman Sundara > DT770,26-12-2023,0,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
phone_thief,Bro those are wired studio headphones made for mixing and mastering ofc they are💀,26-5-2023,19,https://www.tiktok.com/@ldrethegiant/video/7226793349603282218
